Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
0.729901183,0.5007280342,-2.145852758,1.0199950756
2.4106728271,1.2105452973,0.3386938642,2.1437598703
2.969573747,2.3978060934,0.5334717639,2.8051727985
2.1518880111,1.0826898466,-0.374710574,2.0626392246
1.5943934822,0.8605721303,-1.06327554,1.6800287207
2.2810707743,1.3225276154,-0.667168706,2.2760016561
2.6070295465,1.6308589506,-0.012531726,2.5681267069
2.9939215627,1.5830729582,0.6286508313,2.6599320997
2.8137231295,,0.0829442803,2.8422674046
2.4744940284,1.2721856148,-0.138603763,2.399448749
2.5250633372,1.4596398247,-0.332080959,2.4209277408
1.6089993705,0.5754513037,-1.132682685,1.7245413514
2.8458394788,1.7299112806,1.169738128,2.5451262237
3.1050505361,2.6552110477,0.8530415471,2.8943120783
2.7047563848,1.1463225631,-0.0672031,2.4619861968
1.9061189031,1.1887296734,-1.19763631,2.0754266774
2.8950564074,1.8387108384,0.4585930944,2.6663971183
2.5128551735,,0.4305937204,2.720971505
2.1856167234,0.7321713583,-0.326375214,2.1403504458
3.4041206437,1.3959411151,1.188594518,2.8137001972
3.293117162,1.3913637777,1.9512907972,2.8630930043
2.1157289096,0.9214347175,-0.778478529,2.1198176039
2.4311632552,1.3526285221,-0.401093302,2.3352043035
1.6997857019,0.5255174718,-0.775393535,1.7217896769
2.331676325,0.7846833277,0.008353248,2.0974751275
2.0924486328,1.1501435545,-0.806861169,2.115200434
2.656095787,0.7309527066,1.3081019456,2.1507662439
1.5882471547,0.5802955158,-1.414685704,1.7744388756
2.0957830446,1.1331230338,-0.844091551,2.1427762757
2.0607456591,1.0968779736,-0.667718388,1.9892649524
1.8518806285,1.0406469679,-0.854184497,1.9112580138
2.3688889903,1.5121291448,-0.003916716,2.3086700429
1.8198850335,0.8830770114,-1.3034696,1.9591108587
1.4486900941,0.6616589346,-1.751059732,1.7751326772
2.1667314711,1.3904696315,-0.251527924,2.1898562622
1.5121062263,1.1999685395,-1.528027089,1.9167695361
2.0266734129,1.0957974927,-1.106092989,2.1111811681
2.169796961,1.1967227562,-1.128114201,2.2323367562
3.0186161164,1.434936427,1.0854068863,2.6145378325
1.9789326188,1.1610442267,-1.179145309,2.1117170266
2.6136831543,2.6741581738,-0.310746337,2.6723617263
2.3729790093,1.5283120642,-0.460692237,2.3781765321
2.4127916514,1.8355536502,-0.619191724,2.4863020534
2.7362761315,2.0080606028,-0.041796343,2.6608138061
2.8077997256,1.4159783076,0.6661956266,2.5838559378
2.6934832408,1.5713289097,0.7622311557,2.408052268
1.4474607616,0.7787754645,-1.294736185,1.6286387964
3.0328630187,1.3071667857,0.9076014759,2.5977615744
2.8804474741,1.6728371409,0.9354058567,2.5495900378
2.9582909443,1.8249864655,0.9870017426,2.6387321541
2.2064440386,1.7020205657,-0.574657745,2.297746185
2.4929621416,1.670563067,-0.007115096,2.4895224545
1.6825861459,1.4025693061,-1.203390057,2.0080246104
3.0091350236,2.3885361123,1.2414039342,2.7584077813
2.3437744442,1.782866722,-0.910635442,2.3926340689
2.2955350003,2.4981695327,0.1274138927,2.5355450338
2.3062071626,1.5454130514,-0.332669588,2.3436659226
2.3579201893,1.0450317266,-0.193521051,2.2576318429
1.8471094421,0.8744409107,-0.850531208,1.8830943801
1.8213229692,1.2862265524,-1.027165447,2.0647472772
2.6876464358,1.3550598996,0.2296464328,2.5585517464
2.5427590214,1.0582781255,0.293137717,2.4063905126
1.9791768013,1.3399107504,-0.61768933,2.0927009762
2.9310546692,1.8872672215,0.9922241171,2.5997976091
2.9490463616,2.6487576886,0.0561296393,2.7799222395
2.7596034155,2.3388344339,0.6671362665,2.6187364447
2.6787744361,1.5579176404,0.6371401416,2.3999139174
2.2091238779,1.445726173,-0.749069219,2.2145070168
3.1104697973,,0.8956892248,2.9929052366
2.974883583,,1.8157284933,3.1072042689
1.4653468453,0.9242846999,-1.297478034,1.6151954495
2.2738094629,1.8386305456,0.0439815173,2.381292762
2.7528870211,1.3253921809,0.3418397258,2.4476441585
2.8565061474,1.5109161437,1.0135214213,2.5311484361
2.5506664033,1.0598300746,0.0426835079,2.2519110653
2.9591023598,1.6716582928,0.283540751,2.6086493321
2.6093924175,1.461363767,0.444116628,2.3944315363
2.8324181128,1.4175137604,1.149728054,2.3554683765
1.7200680804,1.8198602872,-0.63655654,2.1554471569
2.6247509668,2.0380422446,0.0553396026,2.5336495336
2.9191963168,0.9964196589,1.4339983293,2.451311023
1.5688664922,0.6768808857,-1.641842911,1.8884075992
2.6697719722,1.2587808602,0.1464486469,2.5039964204
1.9523630847,0.7267017318,-0.914257768,1.9904494528
2.7286010004,1.3063898252,0.6539210527,2.5354118569
2.3162883635,0.964524459,-0.318239304,2.1662586131
2.2030212631,0.6124279882,-0.046268653,2.0384967559
2.3799383917,0.9053120927,0.2239014385,2.1614379142
2.7477831514,1.2345548271,0.8372488829,2.3793208255
2.6728268289,0.8658275111,0.7438411573,2.3051132735
2.0914136955,0.6397295954,0.0543575772,1.8850549643
2.9587216189,1.5194195226,0.4258416652,2.6236380044
2.5495068582,2.0540422277,0.0531512591,2.5312279777
2.4077684944,2.2970514531,-0.026762384,2.5374357683
2.5436943532,0.968267202,-0.055465471,2.3648984555
1.9847490277,1.5926464472,-0.629764941,2.2086602202
2.7719885717,1.4902937473,0.9662892103,2.3901910681
2.8716330451,2.2224662317,1.2622003495,2.6614871969
2.9142533679,,1.0316318929,3.0085691132
2.6306572648,,0.1757904111,2.8347867764
3.4079762858,,1.2480849027,3.2481830983
2.1972332929,,-0.437866916,2.792441406
2.4717362338,3.9254711997,-0.364162682,2.6636252643
2.5952730726,1.509748955,0.4918263867,2.3558534154
2.631669103,2.1133312466,0.1870858477,2.5826066071
2.5431625773,1.9640442779,0.2108570721,2.5074078191
2.4338590774,2.171066881,-0.306289715,2.5449799019
2.6305017769,0.9694390116,0.4389977836,2.3260000016
2.4196539357,,0.2333382172,2.8748137302
2.683760829,2.3331852959,0.5334592034,2.643171561
2.7836116317,1.9759950171,0.6700596248,2.5816716122
2.927132559,1.7537931476,0.8968440288,2.5737696475
2.9549384004,1.8888048649,1.0419930204,2.6288963308
2.1884781166,2.0530287,-1.117500994,2.4867296029
2.7623703323,,0.6014671813,3.0258241998
2.8467053042,,1.050780579,2.8388273808
3.1232474422,,1.2834968113,3.2374228101
2.2418543853,2.7750831692,-0.64958128,2.5833797344
3.3341035472,,1.9839526544,3.2309150656
3.3204334377,,1.9196931276,3.2986788634
2.5182645357,1.4305252918,0.2991710538,2.3723206156
2.4606577987,2.6507240261,0.2368639432,2.5814503079
2.6486260415,,0.4532459129,2.7325801523
2.9026866838,2.9646411914,1.2501543143,2.7528145445
2.9786670876,,1.0224215902,3.0884116846
3.6622160862,,2.6247814381,3.3136069817
3.0276932644,,0.8573478123,2.9065201583
1.4213699685,1.1064172733,-1.465852758,1.741734321
2.5231795456,1.0453167179,-0.295131183,2.3309519809
2.8310551091,2.3212481275,0.6894270752,2.664590495
2.6148744252,3.0916788319,0.5548745136,2.6883256776
2.5271093325,1.6970568106,0.08564475,2.450654401
2.9618000214,,1.2084826945,2.8951784643
1.9323949992,3.6275602256,-1.603476348,2.6333770253
2.2943405577,2.7670202587,-0.089956535,2.6876040314
3.2454909002,,1.6521826354,3.0140383825
3.0797355664,2.6652165622,0.8879084534,2.8464551706
3.0421859537,2.3969333618,1.4117823313,2.8533862255
3.1043381272,,1.4474809658,3.2366370615
3.2237698054,,1.5044508287,3.0816244048
2.7637789486,,1.1450748,3.3663463938
3.206952546,,2.0672200161,3.3755981983
3.0175247948,,1.5740802422,3.5029317552
3.0672227734,,0.3793449367,3.0715633148
2.2292207852,,-0.616984626,2.75974221
3.5201704983,,2.1223028921,3.3055868429
2.5990106075,,1.5858631803,3.6521032327
-0.639310431,-0.819942618,-3.011919476,-1.321900312
-1.04250408,-1.182784225,-3.370656961,-1.916643448
-0.681182329,-1.040189605,-3.094742641,-0.794400082
-0.396762853,-0.953787887,-2.776041461,-0.568828682
-0.644935882,-1.161383289,-3.050822112,-0.862547921
-0.447398423,-1.0541635,-2.796771397,-0.710679912
-0.074954806,-0.805430807,-2.431733499,-0.232865678
-0.05228887,-0.913143471,-2.322564778,-0.325312532
-1.224616778,-1.382947858,-3.540287666,-2.103628778
-0.278257338,-0.82009407,-2.645307211,-0.560240964
-0.321098005,-0.799475589,-2.69072068,-0.661083126
0.1629384724,-0.720799285,-2.110441786,-0.172835602
-0.234583069,-0.836652855,-2.598326825,-0.494643391
-0.464083317,-0.735475606,-2.873165487,-0.716181366
-0.135464087,-0.71028845,-2.5281936,-0.153510639
-0.112100071,-0.688418729,-2.494541116,-0.148110783
-0.816381917,-0.837101863,-3.22629819,-1.151930029
-0.295070561,-0.711609626,-2.687088923,-0.530109135
0.2171370941,-0.789710299,-2.022797776,0.0095464197
-0.563386389,-0.79305072,-2.981582792,-0.804557341
-0.251436654,-0.663758291,-2.680068491,-0.418264884
-0.115310947,-0.711818847,-2.49489774,-0.188562018
0.0100154603,-0.496686279,-2.387864789,-0.08225699
-0.28405816,-0.829825787,-2.665904344,-0.524136267
-0.215545228,-0.761824286,-2.549515949,-0.683039283
-0.771408041,-1.169939616,-3.117687097,-1.437090405
-0.319921688,-1.018701065,-2.670377859,-0.676834621
0.0736443465,-0.741810216,-2.247555753,-0.111032185
-0.07506903,-0.767980897,-2.387880056,-0.443539165
0.0819640817,-0.46126154,-2.325350237,-0.008283736
-0.731377363,-0.958244087,-3.131518656,-1.213874339
-0.048277127,-0.550288216,-2.432260271,-0.279705287
-0.216629493,-1.047093615,-2.529651823,-0.684131348
-0.701536782,-1.120038448,-2.996139656,-1.489849353
0.2702008088,-0.659550941,-2.032599004,0.1167754697
-0.532677823,-0.742845213,-2.95970464,-0.919077681
-0.503737919,-0.897027204,-2.881497982,-1.049584109
-0.212735421,-0.884369221,-2.550385445,-0.411542141
-0.027018715,-0.596125763,-2.396972923,-0.291195241
-0.166541873,-0.661741194,-2.545961721,-0.464693029
0.3979521413,-0.560145124,-1.860605281,0.1954862052
-0.143144035,-0.50557964,-2.546352326,-0.367845052
0.2144276965,-0.39746021,-2.14012876,-0.011233744
0.1610786491,-0.489963643,-2.190686753,0.0935738596
0.2285881012,-0.492828947,-2.052381566,-0.083626864
0.2270785024,-0.58463558,-2.049127706,-0.087140714
0.3819627444,-0.442822174,-1.909536866,0.071238049
0.1430671126,-0.520960946,-2.142994794,-0.13994114
-0.703325859,-0.765435563,-3.158650053,-1.113869876
0.355316715,-0.460490128,-1.931552495,0.199367808
0.1513981285,-0.455699515,-2.221494907,-0.054374493
0.2915692298,-0.63536701,-1.913648123,0.1080175796
-0.612000969,-1.023953903,-2.898600777,-1.527944391
-0.131538395,-0.533461582,-2.517662226,0.0323399392
-0.378312672,-0.878579221,-2.673249912,-0.916160373
0.4326875127,-0.290388125,-1.878678888,-0.004670006
-0.037084895,-0.465650423,-2.443019592,-0.48825669
0.3572521693,-0.102397501,-2.178341048,0.2624474066
0.5935615819,-0.167930107,-1.695514621,0.5686102744
0.5015045988,-0.115208827,-1.9015926,0.5359555535
0.2228299154,-0.316055337,-2.158002602,0.2472764403
0.2415155972,-0.406646244,-2.116924997,0.0850267911
0.399884403,-0.113423271,-2.151792218,0.4428847568
0.6156556589,-0.155155159,-1.683918799,0.588273743
0.3704221407,-0.29661714,-1.993553304,0.0825162781
0.6727780838,-0.244790903,-1.590548866,0.3665311911
0.495726353,-0.172716777,-1.885661835,0.5532477273
0.7878633639,-0.241836503,-1.450057926,0.4867178937
0.5300338178,-0.185836484,-1.768851217,0.5349502747
0.1507749442,-0.336405144,-2.265594631,-0.218337653
0.8047617301,-0.142472257,-1.411910587,0.4451104547
0.1988993559,-0.241248567,-2.242659983,0.2842432206
0.5898692643,-0.276874851,-1.687769361,0.2565342451
0.593319441,-0.218787348,-1.750394613,0.3182491636
0.8679887285,-0.199125295,-1.25806018,0.4438719118
0.406889457,0.0693750576,-2.423990172,0.6663399618
-0.246972643,-0.332011627,-2.798750385,-0.587440927
0.0841687438,-0.348041003,-2.363262712,-0.299298071
0.1084793584,-0.329485331,-2.337547379,-0.263884704
0.3496008544,-0.018315083,-2.423580945,0.5581926186
1.0045870998,0.0269038415,-1.265747009,0.7523757505
0.4652245689,-0.19129849,-1.92633753,0.252647973
0.6043911898,-0.090217291,-1.920538444,0.6397532593
0.6764025544,0.0176291303,-1.907016739,0.7030249897
0.0921180465,-0.314298859,-2.382523985,-0.124498583
0.8995499222,0.0797408407,-1.553325279,0.8281740173
0.5692831592,-0.061699136,-1.95331634,0.4568194117
0.6134458955,-0.081627815,-1.815408656,0.4242930569
0.45328495,-0.095815814,-2.050711043,0.6044407191
0.6506636369,-0.115802439,-1.763319633,0.549790333
0.3016243931,-0.175335828,-2.186177515,0.5018848501
0.2497600858,-0.115025392,-2.363060584,0.4832652879
1.3942899317,0.1373162771,-0.673187912,0.9782078364
0.8237949148,-0.01588549,-1.605921077,0.6992153298
0.3090183213,-0.097939073,-2.250835435,0.465214621
-0.086916824,-0.310202952,-2.602668591,-0.346520106
0.5388380473,-0.257017662,-1.884159801,0.4672075491
0.4365749423,-0.296931001,-1.944021047,0.0901363938
0.4301992551,-0.208580656,-2.01577311,0.2423557561
1.0479822982,-0.114345692,-1.093328879,0.6971440818
0.3668169597,-0.204060675,-2.138017004,0.1463324832
0.441146028,-0.285413182,-1.90639075,0.138506614
0.5677076374,-0.191683972,-1.813727068,0.3807370198
0.3727556681,-0.31349979,-2.015418925,0.0928871897
0.9357485266,0.0044290959,-1.388953682,0.7076264882
0.7081858765,-0.098167688,-1.695266715,0.4712378558
1.2634146082,0.1695884907,-1.015844485,1.0401122525
0.3418591465,-0.312848806,-2.007690239,0.0127685891
1.2260187445,0.0699247991,-1.092633853,0.98104827
0.9351602871,-0.034843339,-1.421652273,0.6955307762
0.7192857097,-0.125839965,-1.570993227,0.388663349
0.7336852541,-0.145956818,-1.591202673,0.4856507637
1.0785491389,0.0452030117,-1.149183846,0.7568333195
0.9105925466,-0.071215873,-1.362426239,0.6087193674
1.1385493873,0.0716713229,-1.129642112,0.9289873957
0.9201423972,-0.193336976,-1.217490197,0.5340181435
0.5268152621,-0.219777017,-1.819928262,0.1883710364
-0.193975299,-0.460838276,-2.684411288,-0.484296546
0.6107733114,-0.044047085,-1.82035332,0.4578548241
0.6735335902,-0.014634773,-1.758632291,0.5889719418
1.2235727697,0.0812070414,-0.940313834,0.8561031791
0.9277820263,-0.003292643,-1.566395424,0.8165550018
0.7987718791,-0.139842433,-1.468601183,0.4303109002
0.9491201027,-0.121851695,-1.240996302,0.5954634592
0.4133921457,-0.205662601,-2.024409819,0.1944278396
0.9327792485,-0.00636828,-1.418712694,0.8002592347
0.6366350311,-0.262349984,-1.64705504,0.3091264794
0.4190767866,0.0261240444,-2.284820962,0.4854355149
0.5755045502,-0.10743992,-1.941120983,0.5220258646
-0.476501747,-0.242097824,-3.277319218,-0.3205448
0.2940488802,-0.197978055,-2.171244504,0.0935077691
0.658293619,0.0374923623,-1.829371612,0.5933137634
0.640287854,0.0577405534,-2.017837654,0.6910266206
0.7967215698,0.0102722578,-1.737247822,0.7865456665
0.5156105809,-0.002566773,-2.165582491,0.7038597379
0.3763605173,-0.08066056,-2.267528929,0.3755144991
0.4842388851,-0.036158335,-2.118154171,0.6498572276
0.8879993262,0.1464468326,-1.646346355,0.8544690586
0.5298060099,-0.100818008,-2.030875106,0.4520055665
0.7028602762,0.0312836598,-1.926993755,0.7206222877
0.644721381,0.1655787019,-2.056688055,0.7959149644
0.6714720742,0.0577512704,-2.016473916,0.8301997271
0.7969214854,0.034622844,-1.738385341,0.7642934063
0.3592911332,-0.143077241,-2.142051282,0.4956072266
1.0864198919,0.0636719609,-1.240942733,0.8949395749
0.8949429667,-0.009156571,-1.534012557,0.6555401472
0.9252586552,0.0205460097,-1.446211225,0.6864043924
0.793230257,0.1145226979,-1.673901787,0.8981215511
0.4951087402,-0.167620823,-1.893002213,0.2852666482
0.7362537759,-0.022806015,-1.7195186,0.5870461904
0.6533120935,-0.120044305,-1.718761592,0.4124436729
0.7341913355,0.0346783584,-1.794493526,0.8454076434
1.0210576253,0.072975028,-1.359947433,0.8161300511
0.7157028883,-0.045302076,-1.719163807,0.6321628088
0.8656170687,-0.001158913,-1.57482331,0.7645149205
0.8108225812,0.0310686251,-1.685586913,0.7382788602
0.6642114131,-0.084151505,-1.83116787,0.5009817854
0.2269410075,-0.286663854,-2.235842392,-0.037132707
0.985814536,0.1527964015,-1.486330595,0.9076152792
1.2590164912,0.2616355069,-1.140346461,1.1212623915
0.692970331,0.1141107238,-1.970654028,0.8149917439
0.438238061,0.0158716256,-2.259267769,0.4969816654
0.3909770948,-0.145528731,-2.098410815,0.3220818157
0.7326689716,-0.153509179,-1.588793955,0.5748743909
0.8804574756,0.1258774768,-1.636466773,0.9921019691
0.6855537377,0.076592997,-1.858906731,0.8070896838
1.1067602618,0.1035402462,-1.190782161,1.0204902791
1.1236373712,0.1469566728,-1.344353966,1.077710875
0.6845278361,-0.036626649,-1.739673005,0.5514537184
0.8902470212,0.0673326689,-1.566377673,0.7183982834
0.7680122071,0.105534645,-1.902518442,0.8063703929
1.1169526552,0.0288429716,-1.179171956,0.775357075
1.0802617426,0.1214573597,-1.298933488,0.8673784525
1.1183998747,-0.001158913,-1.096007881,0.7255015062
0.9609813435,-0.036763873,-1.317085652,0.7036361225
0.7334378832,-0.09824389,-1.618499092,0.5177223828
0.5096816106,-0.192065253,-1.91676211,0.3064026283
1.1726668143,0.1532031211,-1.176014715,0.9656226258
1.0003137191,0.117465981,-1.40919899,0.825514387
0.7488925198,0.0267756835,-1.858532037,0.731962191
0.8666079719,-0.076284548,-1.488195372,0.6662897947
0.9084707832,0.0340915375,-1.446293082,0.6991180874
1.2479813961,0.0466238631,-0.878127179,0.8993674283
0.3648399454,-0.034941869,-2.190133474,0.4483428196
0.9839382374,0.0197594456,-1.399279173,0.7909222164
0.2763443035,-0.281038071,-2.197273332,0.0048564877
1.6373350086,0.2359204583,-0.248771552,1.1771091468
1.0537834742,-0.042124704,-1.171563478,0.8174444257
0.572126391,0.0677368747,-2.104371149,0.6614912264
1.1130641208,0.12140794,-1.272605697,0.9325548975
1.253682698,0.2668454782,-1.150890292,1.1276648804
1.4868472042,0.2732148801,-0.85885256,1.3503270224
1.5066444339,0.4007004246,-0.891753737,1.4944767682
0.868470063,0.0319307119,-1.661275151,0.8253584132
0.7993514394,0.1907888639,-1.88020581,0.8736045246
0.4388950133,0.0550000057,-2.227035046,0.7259866374
0.4383693797,-0.145080511,-2.082190046,0.3416925115
0.1294405332,-0.079175127,-2.601063724,0.3065273684
1.0426272166,0.1453932555,-1.424734005,0.9187746002
0.7249146567,0.1292774865,-1.922124276,0.9910951964
1.4879940037,0.3227838821,-0.893994237,1.3213102482
0.8203194643,0.0068969548,-1.688928705,0.7545999267
0.8101365286,0.1999319408,-2.03379701,1.0336768761
1.297169508,0.2274662501,-1.095152633,1.1713835655
0.8564079714,0.0735447376,-1.643807726,0.7845025421
1.588773664,0.3136294941,-0.464933689,1.246694353
0.7413300493,0.0653806233,-1.788316349,0.8071908762
1.0188461667,0.1773774532,-1.589170875,0.9990516054
0.6345859038,0.1688336782,-2.143717623,1.0053972178
1.0389576823,0.1176980812,-1.422015241,0.9628559913
1.4993997802,0.3468339596,-0.919885199,1.371048064
0.7792899134,0.1165524648,-1.86093797,0.8942692933
0.2238593869,-0.233281716,-2.412586138,0.3067441749
1.0551070887,0.2365001563,-1.55458266,1.0892560073
0.6646956031,-0.011620297,-1.87483694,0.5792745566
1.1012962609,0.223832057,-1.416570088,1.176855917
0.9899547758,0.1664940148,-1.534762877,0.9630013585
0.5200342433,-0.035440753,-1.979870748,0.6551694816
1.1342649179,0.3126455489,-1.580247336,1.2603733071
0.978901815,0.1188844725,-1.407887467,1.013633076
0.7002623878,0.0692290351,-1.813589989,0.7827178092
1.1500314257,0.1354511004,-1.200271011,1.0312218234
1.017440828,0.1096002526,-1.456547906,0.9060722264
1.0128409145,0.1905478895,-1.450334788,1.1096912211
1.3325110949,0.1991627859,-0.989054857,1.1882274249
0.4207608601,-0.109050685,-2.09578281,0.3868696952
1.0127128463,0.1161017398,-1.318130167,0.9985264942
0.9184722611,0.2412260103,-1.760591372,1.1042502624
0.6170136056,0.1372312494,-2.206149762,0.8795290316
0.8056119034,0.0736199787,-1.704453712,0.7008007143
0.6621910335,-0.050845666,-1.819219427,0.5433579954
