F1,F2,F3,F4
2.4368,0.0726,2.2829,0.1461
2.4393,0.08,2.2814,0.1378
2.5271,0.0943,2.3517,0.1487
2.5268,0.0943,2.3503,0.1477
2.5271,0.0949,2.3514,0.1484
2.5275,0.0985,2.3527,0.1485
2.5275,0.0992,2.3521,0.1484
2.4477,0.0774,2.2882,0.1395
2.438,0.0784,2.2908,0.1335
2.446,0.0796,2.2889,0.1362
2.4334,0.0801,2.2846,0.1298
2.4356,0.0766,2.2782,0.1326
2.4496,0.0754,2.2888,0.1338
2.4468,0.0788,2.2986,0.1419
2.4547,0.0803,2.2999,0.1279
2.4553,0.08,2.2997,0.1429
2.4305,0.0816,2.3158,0.134
2.4348,0.0814,2.2948,0.1178
2.4553,0.0803,2.308,0.1394
2.4638,0.0787,2.3177,0.1439
2.4338,0.0834,2.3083,0.1348
2.461,0.0786,2.3167,0.1554
2.4699,0.0812,2.326,0.1385
2.4531,0.0757,2.3276,0.1441
2.4666,0.0827,2.3144,0.1201
2.4984,0.0805,2.3128,0.1487
2.4889,0.0805,2.3286,0.1414
2.4805,0.0834,2.3214,0.1312
2.5068,0.0803,2.3396,0.1351
2.5058,0.0784,2.3349,0.1421
2.4968,0.0745,2.3325,0.1349
2.4577,0.0812,2.3269,0.1318
2.4789,0.0777,2.3302,0.1357
2.791,0.0773,2.6344,0.1522
3.1159,0.1028,2.9047,0.1845
3.2069,0.1029,2.9994,0.2042
3.1937,0.1181,3.0015,0.1949
3.2196,0.1105,2.9806,0.1895
3.2245,0.1118,2.9939,0.2158
3.5342,0.1338,3.2062,0.3229
2.9421,0.0979,2.7556,0.1527
2.9946,0.0991,2.7861,0.1822
2.998,0.0937,2.786,0.191
3.0574,0.1008,2.8598,0.1906
3.1894,0.1124,2.8637,0.2399
2.8887,0.0903,2.7143,0.1781
2.9776,0.1,2.7797,0.1797
2.9731,0.1474,2.7158,0.2032
2.5037,0.0816,2.3396,0.147
2.4797,0.0832,2.3281,0.135
2.5253,0.0952,2.3491,0.1497
2.5257,0.0955,2.3499,0.1485
2.5254,0.0955,2.3488,0.1494
2.5247,0.0956,2.3494,0.1494
2.5247,0.0956,2.3486,0.1484
2.5254,0.0955,2.3501,0.1494
2.5257,0.0955,2.3486,0.1592
2.4905,0.0822,2.3335,0.1301
2.5009,0.0769,2.3315,0.1437
2.5104,0.0779,2.3356,0.1411
2.4882,0.0817,2.338,0.1292
2.4977,0.0811,2.3287,0.1477
2.5026,0.0798,2.3434,0.1403
2.4901,0.0793,2.338,0.1375
2.4788,0.085,2.3366,0.1282
2.526,0.0964,2.3499,0.148
2.5264,0.101,2.356,0.1426
2.4962,0.0848,2.3409,0.134
2.4995,0.0843,2.3388,0.133
2.7068,0.0915,2.5491,0.1699
2.7824,0.0843,2.5803,0.1779
2.8088,0.1019,2.6159,0.1467
3.0452,0.2725,2.5426,0.2463
2.7022,0.0908,2.4899,0.164
2.7399,0.098,2.5542,0.1747
2.744,0.1057,2.5513,0.1754
2.4964,0.0838,2.334,0.1383
2.5016,0.0814,2.3405,0.1423
2.4764,0.084,2.332,0.1293
2.5046,0.0834,2.3314,0.1522
2.5031,0.0779,2.3525,0.1434
2.4927,0.0825,2.3474,0.1409
2.4915,0.0843,2.3331,0.1382
2.5183,0.0828,2.341,0.1439
2.512,0.0793,2.3423,0.1538
2.5267,0.0779,2.3535,0.1422
2.5287,0.0959,2.3495,0.148
2.4995,0.0788,2.3583,0.1256
2.5033,0.0854,2.3316,0.1232
2.5154,0.082,2.3499,0.147
2.5018,0.0862,2.3573,0.1362
2.5126,0.0858,2.3464,0.1313
2.5043,0.0837,2.3495,0.1418
2.4762,0.0853,2.3512,0.134
2.489,0.0854,2.344,0.1327
2.5053,0.0827,2.3229,0.1284
2.5238,0.097,2.3472,0.1483
2.5055,0.0804,2.3419,0.1575
2.4768,0.0827,2.3456,0.1464
2.4841,0.0874,2.3456,0.1437
2.4994,0.0836,2.3289,0.145
2.5061,0.0786,2.3443,0.1462
2.501,0.0842,2.3424,0.144
2.5082,0.0827,2.3407,0.1469
2.517,0.0808,2.3409,0.1479
2.5305,0.0952,2.3536,0.1402
2.5256,0.0955,2.3531,0.1411
2.4814,0.0848,2.341,0.1368
2.4681,0.0874,2.3387,0.148
2.5049,0.0816,2.332,0.1376
2.5114,0.0815,2.3507,0.1467
2.5082,0.0824,2.3532,0.1468
2.5208,0.0828,2.3298,0.1418
2.5125,0.081,2.3424,0.1475
2.4946,0.0849,2.3449,0.1406
2.4592,0.0873,2.331,0.1321
2.5139,0.0842,2.3393,0.1522
2.4998,0.0822,2.3444,0.1568
2.5057,0.0841,2.348,0.1359
2.49,0.0845,2.3337,0.1371
2.4904,0.0878,2.3228,0.1127
2.4886,0.0833,2.3511,0.1452
2.5161,0.095,2.3357,0.1419
2.519,0.0922,2.3436,0.1525
2.5171,0.0956,2.3239,0.1338
2.5097,0.0896,2.3413,0.1428
2.509,0.1004,2.3542,0.1494
2.5067,0.086,2.3454,0.1476
2.4991,0.0839,2.3511,0.137
2.494,0.0866,2.3554,0.1384
2.5054,0.0865,2.3472,0.1401
2.5117,0.0864,2.3436,0.1491
2.5175,0.0837,2.3488,0.1536
2.5142,0.0829,2.3556,0.1556
2.4776,0.0867,2.3557,0.1522
2.5133,0.0876,2.3386,0.1615
2.5197,0.0863,2.348,0.1501
2.4974,0.0875,2.3389,0.1389
2.5304,0.0823,2.3439,0.1551
2.5067,0.0812,2.3471,0.1492
2.5029,0.0854,2.3444,0.1508
2.5155,0.0879,2.3327,0.1449
2.5226,0.0861,2.3407,0.1598
2.5237,0.0798,2.3565,0.1461
2.4843,0.0867,2.3544,0.1395
2.5268,0.0846,2.3426,0.1462
3.1697,0.1109,2.9274,0.2087
2.5055,0.0847,2.3573,0.1431
2.5066,0.0899,2.3451,0.1409
2.5207,0.0876,2.3421,0.1576
2.5165,0.0905,2.3535,0.1451
2.528,0.0888,2.3482,0.1469
2.5112,0.085,2.3516,0.1431
2.496,0.091,2.3457,0.1363
2.4959,0.0894,2.3438,0.1417
2.5237,0.0858,2.351,0.1501
2.509,0.0875,2.3557,0.1458
2.5117,0.0909,2.3448,0.1415
2.513,0.0905,2.3408,0.1501
2.5221,0.0882,2.3464,0.1538
2.521,0.0841,2.3515,0.1486
2.507,0.0872,2.3534,0.1446
2.5323,0.0891,2.3465,0.1546
2.52,0.0837,2.3519,0.147
2.5251,0.0939,2.3389,0.1541
2.523,0.0876,2.3529,0.1465
2.5254,0.0913,2.3425,0.1483
2.5256,0.0871,2.3511,0.1534
2.4981,0.0889,2.3522,0.1477
2.5021,0.0906,2.3387,0.1355
2.5215,0.0913,2.3497,0.1469
2.5178,0.0892,2.354,0.1478
2.5214,0.0867,2.3566,0.1431
2.523,0.0859,2.3572,0.1431
2.5211,0.0918,2.3478,0.1452
3.3342,0.1251,3.1202,0.2191
3.3682,0.1356,3.1692,0.2152
2.5227,0.0917,2.3488,0.1477
2.5254,0.0925,2.3499,0.1462
2.524,0.0923,2.3487,0.1483
2.524,0.0919,2.3494,0.1477
2.5237,0.0926,2.3491,0.148
2.5244,0.0922,2.3494,0.1483
2.5253,0.0915,2.3394,0.1482
2.5244,0.0922,2.3384,0.1478
2.5254,0.0925,2.338,0.1466
2.5254,0.0923,2.3522,0.1504
2.5251,0.0929,2.3521,0.1489
2.5261,0.0932,2.363,0.1494
2.5263,0.0928,2.3506,0.1479
2.5263,0.0925,2.3513,0.1473
2.525,0.0932,2.3517,0.147
2.526,0.0931,2.3511,0.147
2.526,0.0935,2.3517,0.147
2.5263,0.0931,2.3517,0.147
2.5263,0.0934,2.3513,0.1479
2.5264,0.0951,2.3512,0.1458
2.526,0.0944,2.3516,0.1455
2.5271,0.094,2.3512,0.1475
2.5265,0.0943,2.3509,0.1477
2.5268,0.0943,2.3508,0.1484
2.5271,0.0946,2.3509,0.1477
2.5279,0.0992,2.3521,0.1484
2.5275,0.0989,2.3518,0.1481
2.5265,0.0946,2.3509,0.1489
2.5265,0.0946,2.3513,0.148
2.5268,0.0942,2.3516,0.1483
2.5268,0.0949,2.3507,0.1479
2.5265,0.0946,2.3513,0.148
2.5262,0.0953,2.351,0.1482
2.5272,0.0949,2.3512,0.1486
2.5264,0.09,2.3497,0.1482
2.5261,0.0897,2.3503,0.1482
2.5258,0.0897,2.3501,0.1479
2.5265,0.0947,2.3517,0.1488
2.5262,0.0951,2.3515,0.1478
2.5262,0.0951,2.3521,0.1485
2.5265,0.095,2.3517,0.1488
2.5269,0.095,2.3515,0.1478
2.5262,0.0954,2.3517,0.1488
2.5265,0.095,2.3521,0.1485
2.5273,0.1006,2.3528,0.1473
2.5279,0.1002,2.3528,0.1479
2.5276,0.1012,2.3528,0.1473
2.5269,0.0956,2.3515,0.148
2.5266,0.0953,2.3508,0.1486
2.5269,0.0953,2.3509,0.148
2.5266,0.0953,2.3512,0.1483
2.5272,0.096,2.3515,0.148
2.5266,0.0957,2.3513,0.1477
2.5269,0.096,2.3508,0.1492
2.5265,0.0901,2.3508,0.1486
2.5261,0.0898,2.3506,0.1477
2.5258,0.0895,2.3497,0.1479
2.5274,0.0959,2.3507,0.1485
2.5265,0.0956,2.3505,0.1476
2.5271,0.0956,2.3503,0.1494
2.5268,0.0959,2.3488,0.1484
2.5258,0.096,2.3492,0.1481
2.5261,0.0953,2.3492,0.1481
2.5261,0.0957,2.3491,0.1487
2.5262,0.0963,2.3432,0.1437
2.5258,0.097,2.3448,0.1435
2.5262,0.0966,2.3445,0.1432
2.5254,0.0959,2.3491,0.1491
2.5254,0.0959,2.3492,0.1592
2.5257,0.0955,2.3496,0.1589
2.5257,0.0961,2.3507,0.149
2.526,0.0967,2.3502,0.1484
2.5257,0.0968,2.3505,0.1481
2.5257,0.0961,2.3499,0.148
2.5254,0.0961,2.3505,0.1481
2.5257,0.0961,2.3499,0.148
2.501,0.0841,2.3341,0.1344
2.5085,0.0816,2.3423,0.1404
2.4744,0.081,2.3356,0.143
2.5075,0.083,2.3425,0.1386
2.5007,0.0838,2.331,0.1336
2.5003,0.0832,2.3419,0.1358
2.4954,0.072,2.3444,0.1365
2.5062,0.0821,2.3319,0.1372
2.5243,0.0911,2.3487,0.1465
2.5249,0.0907,2.3486,0.1477
3.2493,0.1236,3,0.2129
3.1529,0.1098,2.8859,0.1679
2.8838,0.0956,2.6863,0.1688
2.8761,0.101,2.6665,0.1383
2.5296,0.0952,2.3492,0.1477
2.5296,0.0952,2.3499,0.1477
2.5244,0.0949,2.3495,0.148
2.5296,0.0955,2.3494,0.1486
2.5303,0.0955,2.3492,0.1477
2.5289,0.0946,2.3485,0.1482
2.5299,0.0949,2.3483,0.1473
2.5287,0.0959,2.3496,0.1474
2.5238,0.0965,2.3489,0.1473
2.5287,0.0963,2.3495,0.148
2.5293,0.0957,2.3482,0.148
2.529,0.0957,2.3479,0.1483
2.5238,0.096,2.3479,0.1477
2.5238,0.096,2.3479,0.1483
2.5238,0.096,2.3475,0.1486
2.5238,0.097,2.3469,0.1485
2.529,0.0957,2.3472,0.1483
2.5296,0.0953,2.3474,0.1492
2.529,0.0957,2.3474,0.1492
2.5289,0.0957,2.3533,0.142
2.5247,0.0959,2.3536,0.1423
2.5234,0.0963,2.3518,0.1437
2.5286,0.0947,2.3527,0.1419
2.5234,0.0967,2.3528,0.1413
2.509,0.097,2.3559,0.1421
2.4982,0.0974,2.3506,0.1332
2.5338,0.095,2.3377,0.1343
2.5245,0.0906,2.3479,0.1513
2.5093,0.0988,2.3342,0.1443
2.5282,0.095,2.3463,0.1515
2.5282,0.0943,2.3441,0.1517
2.5161,0.0944,2.3417,0.1475
2.5047,0.0975,2.3379,0.1473
2.5236,0.0939,2.3353,0.1456
2.52,0.0948,2.3335,0.1461
2.5228,0.0914,2.3383,0.146
2.5001,0.0965,2.3308,0.1395
2.5102,0.0951,2.3349,0.1479
2.5243,0.0964,2.3382,0.1497
2.5568,0.0988,2.3583,0.1674
2.564,0.0993,2.3868,0.1664
2.58,0.0976,2.3956,0.168
2.5803,0.1051,2.4093,0.1454
2.8094,0.1122,2.6311,0.2002
3.8905,0.162,3.5454,0.2788
3.9988,0.1701,3.7398,0.3115
4.078,0.1772,3.7469,0.3238
4.0549,0.1817,3.7655,0.3195
4.0699,0.1794,3.7343,0.3115
3.8186,0.1593,3.5325,0.2644
3.2877,0.1241,3.1043,0.2062
3.321,0.1264,3.0902,0.1956
3.301,0.1171,3.0556,0.2206
3.3209,0.1256,3.0787,0.2236
3.2577,0.1112,3.0392,0.2313
3.3462,0.1284,3.1307,0.2205
2.948,0.1049,2.8013,0.1651
3.0224,0.1097,2.849,0.1624
3.1853,0.1184,2.9824,0.1933
3.0026,0.1005,2.7705,0.1988
3.0993,0.1098,2.9029,0.1855
3.2375,0.1158,2.9315,0.2114
3.2575,0.1119,2.9969,0.2202
3.2785,0.1147,3.059,0.2129
3.2497,0.1268,3.033,0.1936
3.3103,0.1276,3.0409,0.197
3.1148,0.1114,2.881,0.1582
3.3172,0.1078,3.1135,0.2146
3.4244,0.1363,3.0801,0.265
3.2004,0.1289,2.9558,0.2164
3.2254,0.1338,3.0265,0.2054
3.2777,0.1307,3.0374,0.2179
3.104,0.1014,2.8823,0.1861
3.2431,0.1172,3.0242,0.1973
3.3364,0.1184,3.0737,0.2139
3.3295,0.1293,3.0735,0.2179
3.3141,0.1153,3.0578,0.2143
3.1869,0.0827,2.9372,0.1702
3.069,0.1132,2.876,0.1547
3.022,0.1104,2.8121,0.1868
3.3523,0.1248,3.1144,0.2237
3.4685,0.1176,3.2131,0.252
3.525,0.2054,3.2726,0.2724
3.5407,0.2034,3.2613,0.2415
2.9419,0.1136,2.7338,0.1604
3.2527,0.1133,3.0392,0.219
3.2557,0.1141,3.035,0.1983
3.1828,0.1055,2.9945,0.1921
3.4411,0.133,3.1657,0.2241
3.4571,0.1247,3.1821,0.2366
3.2786,0.1175,2.9644,0.1656
3.3419,0.142,3.0394,0.283
2.8022,0.0849,2.6035,0.172
2.902,0.0978,2.696,0.175
2.8971,0.0923,2.6547,0.1774
2.798,0.0879,2.5996,0.1617
2.9518,0.1014,2.7555,0.1835
3.0936,0.1101,2.8576,0.2024
3.165,0.1042,2.9294,0.2126
3.2018,0.1112,2.9523,0.2197
2.8792,0.0898,2.6706,0.1756
3.0633,0.1015,2.8597,0.1753
3.0588,0.1031,2.8775,0.1709
3.0687,0.1052,2.8482,0.1751
2.8537,0.0873,2.6441,0.1725
3.0697,0.1054,2.818,0.2064
2.9118,0.1011,2.7072,0.1608
2.8545,0.0969,2.6662,0.1648
2.8801,0.0994,2.6589,0.1729
2.967,0.0961,2.758,0.1877
3.0984,0.1143,2.9033,0.1723
3.153,0.1149,2.9059,0.1959
3.157,0.1156,2.8965,0.207
3.1157,0.1107,2.9035,0.1804
3.009,0.1067,2.8122,0.1794
2.9352,0.0986,2.7657,0.166
2.9832,0.1058,2.7737,0.1877
2.9684,0.113,2.7454,0.1846
2.9849,0.1109,2.7409,0.1872
2.9449,0.1023,2.7073,0.1988
2.6826,0.0933,2.5176,0.1533
2.6348,0.0831,2.4508,0.1358
2.721,0.0868,2.5333,0.1574
2.7919,0.0859,2.6148,0.1679
2.8533,0.1054,2.692,0.1638
2.8745,0.0909,2.7026,0.1779
2.7249,0.0866,2.5425,0.1732
2.8398,0.0899,2.6797,0.1633
2.9681,0.1065,2.7482,0.1827
3.0284,0.109,2.7999,0.1899
2.8801,0.0956,2.6866,0.1618
2.8922,0.0932,2.7007,0.1664
2.6165,0.0807,2.5274,0.1637
3.1036,0.1107,2.8788,0.2108
3.0151,0.1042,2.8412,0.1751
3.0607,0.1077,2.8571,0.1743
3.0628,0.1018,2.8553,0.1736
3.0888,0.0984,2.8695,0.1892
3.0251,0.1005,2.802,0.1684
3.0652,0.1076,2.8308,0.189
3.1437,0.1108,2.9002,0.2143
3.1459,0.1185,2.9189,0.1722
3.19,0.1168,2.9481,0.1807
3.1878,0.1186,2.9435,0.1762
2.8541,0.0901,2.6867,0.1758
2.8843,0.0942,2.6451,0.1985
2.9849,0.1002,2.7572,0.1925
2.9689,0.1023,2.7656,0.1759
3.0197,0.1048,2.8094,0.1794
3.0118,0.1062,2.8191,0.1872
2.8854,0.0892,2.6598,0.1819
3.0647,0.1049,2.8116,0.1759
2.9412,0.0953,2.7615,0.181
2.3965,0.071,2.2623,0.1131
2.4396,0.0726,2.3239,0.1214
2.4907,0.0754,2.3223,0.1265
2.5251,0.0786,2.3451,0.1427
2.5238,0.0728,2.3781,0.1517
2.591,0.0931,2.5051,0.1546
2.6181,0.0814,2.436,0.1285
2.9801,0.1074,2.7842,0.1586
2.9967,0.1069,2.7808,0.1707
2.8736,0.0976,2.6827,0.1555
3.0191,0.1008,2.7971,0.1876
2.7416,0.0963,2.5856,0.1438
2.7924,0.092,2.5971,0.1611
2.459,0.0788,2.2634,0.1228
2.4905,0.0711,2.3508,0.134
2.6873,0.0905,2.5475,0.1579
2.8138,0.095,2.5862,0.1896
3.083,0.1043,2.8894,0.1814
3.1003,0.1163,2.9197,0.1788
3.0939,0.1044,2.8942,0.1872
3.0823,0.1117,2.8689,0.1678
3.0912,0.1128,2.8485,0.1714
3.1781,0.1249,2.9644,0.2073
2.8477,0.1035,2.6644,0.1784
2.8866,0.091,2.6743,0.1955
2.7119,0.0907,2.5237,0.1497
2.4644,0.0672,2.3088,0.1246
2.9767,0.1114,2.7634,0.1955
3.0104,0.1114,2.8276,0.1893
2.5261,0.1013,2.356,0.1426
2.5264,0.1013,2.3561,0.1442
2.5254,0.0959,2.3495,0.1481
2.5257,0.0959,2.3496,0.1475
2.5254,0.0963,2.3492,0.1478
2.525,0.0953,2.3492,0.1484
2.5155,0.0777,2.3829,0.1389
2.4908,0.0813,2.3477,0.1231
2.5254,0.0963,2.3492,0.1484
2.525,0.0959,2.3501,0.1487
2.5257,0.0962,2.3492,0.1478
2.5243,0.0907,2.3493,0.1471
3.201,0.1256,2.9733,0.1907
2.866,0.1027,2.6788,0.1595
2.8696,0.0998,2.6686,0.1656
2.5512,0.0752,2.3874,0.1414
2.7669,0.0839,2.5474,0.1542
2.6384,0.0975,2.5098,0.1252
2.8623,0.099,2.6573,0.1671
2.8322,0.0958,2.6408,0.1647
2.5357,0.0696,2.3526,0.146
2.6167,0.0819,2.4746,0.1326
2.7877,0.0949,2.586,0.1539
2.8541,0.0963,2.6542,0.1779
2.8359,0.1014,2.6582,0.167
3.1161,0.1173,2.8699,0.1976
3.2146,0.1184,2.9658,0.2166
3.1724,0.1144,2.9689,0.2036
2.866,0.1014,2.6796,0.1654
3.1833,0.1244,2.9779,0.2007
3.2253,0.1301,3.0309,0.2074
2.9567,0.0959,2.7101,0.1839
2.975,0.096,2.79,0.1968
3.0211,0.1079,2.8111,0.1928
3.0292,0.1063,2.8272,0.194
3.0332,0.1113,2.8012,0.1986
2.7954,0.0889,2.575,0.1691
2.746,0.0839,2.5729,0.1617
3.2987,0.1271,3.0403,0.2066
2.6803,0.089,2.5481,0.1667
2.9392,0.1013,2.7122,0.1807
2.9383,0.1027,2.7213,0.1764
2.8479,0.0964,2.6507,0.1715
2.8552,0.0896,2.6572,0.1761
2.5716,0.0691,2.4025,0.1512
2.5949,0.0628,2.4252,0.1509
2.586,0.0803,2.4627,0.135
2.6878,0.0799,2.5086,0.1674
2.9244,0.1073,2.7265,0.1837
2.9502,0.1045,2.7094,0.2086
2.93,0.0984,2.7198,0.192
2.8937,0.0903,2.5698,0.1661
2.8917,0.098,2.7073,0.174
3.0663,0.1097,2.8084,0.2011
3.0693,0.1228,2.868,0.192
3.1108,0.1214,2.8739,0.1899
2.9531,0.1141,2.6855,0.2199
2.8509,0.0935,2.6694,0.183
3.0479,0.1152,2.8282,0.1578
3.1037,0.1134,2.8914,0.1935
3.1642,0.1149,2.9081,0.2133
2.5872,0.0911,2.4054,0.1293
2.6711,0.0933,2.5257,0.1432
2.8241,0.1019,2.6248,0.1715
2.918,0.1104,2.6886,0.1878
2.9556,0.1139,2.726,0.1933
2.9678,0.1074,2.7616,0.194
2.524,0.0812,2.3779,0.1209
3.1895,0.1214,2.9608,0.1991
3.1616,0.116,2.8994,0.186
2.7938,0.0847,2.6267,0.1674
3.1958,0.1153,2.964,0.1736
3.1641,0.1132,2.903,0.1825
3.207,0.1075,2.924,0.2221
3.2129,0.1091,2.9752,0.2087
3.2277,0.119,2.9832,0.2055
2.9207,0.1051,2.7086,0.1661
3.1002,0.1097,2.872,0.1947
3.1272,0.1097,2.8601,0.1956
3.2091,0.1114,2.9669,0.2086
3.187,0.1162,2.9601,0.2064
3.1717,0.1113,2.949,0.1828
3.1609,0.1179,2.9329,0.1728
3.1703,0.116,2.8738,0.1515
2.9038,0.1004,2.6832,0.1784
3.2462,0.1184,3.011,0.2132
3.3353,0.1301,3.0507,0.2242
3.3474,0.1306,3.0841,0.2286
3.3599,0.1297,3.1006,0.2283
3.3768,0.125,3.1022,0.2308
3.2536,0.1133,3.05,0.2346
3.3976,0.1216,3.1403,0.228
3.4253,0.1387,3.1628,0.2119
3.4064,0.1311,3.1521,0.2148
3.3949,0.1213,3.1229,0.2287
3.4076,0.1259,3.1141,0.2279
3.3455,0.1285,3.0862,0.201
2.735,0.0853,2.5261,0.1702
3.116,0.1055,2.8717,0.2221
3.0738,0.1088,2.8342,0.1959
3.1342,0.1114,2.8738,0.2326
3.1727,0.1215,2.9225,0.2281
3.0495,0.1046,2.8258,0.218
3.1193,0.115,2.8432,0.2036
3.1574,0.1216,2.9422,0.2198
3.2058,0.116,2.9614,0.2699
3.2621,0.1456,2.9735,0.2511
3.4334,0.123,3.0957,0.3257
3.1244,0.1118,2.893,0.2153
3.1501,0.1098,2.9147,0.2085
3.166,0.125,2.9169,0.1903
2.977,0.0989,2.6895,0.1483
2.8761,0.0979,2.6513,0.1685
2.9208,0.1056,2.7049,0.1657
2.9781,0.1066,2.7679,0.1775
2.9613,0.0997,2.7267,0.1689
2.6964,0.0897,2.505,0.1775
2.9287,0.0959,2.7053,0.1883
2.9278,0.0996,2.6999,0.1834
2.9573,0.0995,2.7356,0.1831
2.7088,0.0867,2.5393,0.1599
2.8407,0.0899,2.6315,0.1827
2.841,0.0915,2.6647,0.1754
2.8711,0.0933,2.6723,0.1834
2.9982,0.11,2.8196,0.198
2.4938,0.0747,2.3549,0.1342
2.6103,0.0764,2.4605,0.1331
2.6022,0.0852,2.4539,0.1239
2.9755,0.1071,2.7818,0.1936
3.0348,0.108,2.8104,0.2033
2.8541,0.098,2.6163,0.1637
2.8063,0.0955,2.5989,0.1838
2.8229,0.0917,2.6014,0.1888
2.9763,0.1118,2.7946,0.1743
3.0323,0.106,2.7955,0.1944
3.0516,0.1051,2.7968,0.2015
2.9427,0.0951,2.7473,0.2034
2.8757,0.1009,2.6828,0.1621
2.9653,0.104,2.7455,0.1912
2.9094,0.1051,2.7621,0.1556
2.9892,0.106,2.7681,0.1942
3.0028,0.0985,2.7826,0.1922
3.1509,0.1048,2.8508,0.1873
2.8348,0.0932,2.6359,0.1739
2.884,0.0997,2.6742,0.1648
2.9033,0.0987,2.6841,0.1836
2.9051,0.0983,2.6966,0.1822
3.2386,0.102,2.925,0.2144
2.8371,0.1007,2.7162,0.1588
2.8374,0.0987,2.6447,0.1559
2.944,0.1136,2.7294,0.1822
3.0453,0.1174,2.7926,0.2152
3.0463,0.1167,2.8134,0.2158
3.0691,0.1076,2.8323,0.1951
3.0905,0.1087,2.8544,0.1984
3.0617,0.112,2.8351,0.1846
2.6725,0.0834,2.5242,0.1294
2.7391,0.092,2.5816,0.1321
2.9572,0.103,2.7372,0.1888
2.9248,0.0992,2.696,0.1803
3.0016,0.1012,2.8167,0.1812
3.0357,0.1035,2.8255,0.1865
3.01,0.0971,2.8102,0.1772
3.0618,0.1046,2.8373,0.1829
3.0266,0.0942,2.8297,0.1913
2.8568,0.0921,2.7012,0.1859
2.9294,0.0951,2.7238,0.1823
3.0395,0.1098,2.7931,0.1888
3.0198,0.1056,2.8203,0.1869
2.9821,0.0915,2.7703,0.1763
2.684,0.0904,2.5218,0.1407
2.7655,0.0952,2.5956,0.1568
2.7644,0.1028,2.5791,0.1598
2.8124,0.1016,2.597,0.1678
2.8168,0.0908,2.6357,0.1783
2.8316,0.0852,2.6432,0.1766
2.8412,0.0996,2.6191,0.1661
2.7128,0.0851,2.54,0.1642
2.7834,0.0875,2.5818,0.1759
2.8056,0.0893,2.6356,0.1674
3.1836,0.1913,2.7998,0.2393
3.0613,0.1299,2.7481,0.2632
3.1001,0.1405,2.8194,0.272
3.1994,0.1874,2.8102,0.2615
2.9938,0.1428,2.7228,0.2159
3.0435,0.1347,2.7658,0.2286
3.01,0.1138,2.722,0.2232
2.6392,0.0736,2.3888,0.1416
2.7908,0.0949,2.6304,0.1536
3.2198,0.19,2.8399,0.2678
3.2851,0.2126,2.8687,0.3019
3.3007,0.2351,2.9098,0.3022
3.3549,0.2612,2.8887,0.3297
3.3396,0.2933,2.8675,0.2814
3.3157,0.2922,2.9044,0.2995
3.3808,0.3063,2.9022,0.3198
3.1995,0.2665,2.8523,0.2784
2.9467,0.1282,2.6642,0.2735
2.8291,0.0978,2.6448,0.1764
2.8572,0.0909,2.6426,0.1705
2.6694,0.0759,2.4737,0.1298
2.6676,0.083,2.4923,0.1577
2.6331,0.086,2.4768,0.1336
2.6644,0.0855,2.4736,0.145
2.6977,0.0859,2.5181,0.1582
2.658,0.0791,2.4725,0.1444
2.4207,0.0618,2.2525,0.1391
2.7218,0.08,2.5228,0.1795
2.7339,0.0906,2.5427,0.156
2.7412,0.0836,2.5679,0.1678
2.6831,0.0963,2.5602,0.1422
2.7792,0.097,2.5862,0.1603
2.8104,0.0942,2.5808,0.1893
2.7728,0.0896,2.5935,0.1613
2.7344,0.0813,2.574,0.1661
2.8384,0.0989,2.6697,0.1889
2.8536,0.1047,2.6585,0.1744
2.5296,0.0759,2.3701,0.1468
2.5871,0.0772,2.4112,0.1618
4.5294,0.4245,3.7143,0.6551
4.3672,0.5245,3.6503,0.5913
4.797,0.5307,3.7721,0.7519
4.3736,0.4586,3.7057,0.6663
3.2784,0.0953,2.9306,0.2497
3.2723,0.0875,2.9608,0.2614
3.3544,0.1087,3.1479,0.2352
3.4333,0.1377,3.1009,0.3155
3.359,0.1347,3.1164,0.3498
2.585,0.0727,2.3993,0.1691
3.0656,0.1106,2.8548,0.1827
3.0576,0.1046,2.83,0.1899
2.9427,0.1009,2.7657,0.1739
2.8019,0.0914,2.6155,0.1433
3.0756,0.1069,2.853,0.1708
3.0239,0.11,2.8482,0.1704
3.0446,0.1014,2.8452,0.1926
3.0112,0.1102,2.8498,0.1725
3.0929,0.1106,2.8595,0.1657
3.1116,0.1591,2.828,0.2422
2.9813,0.106,2.7791,0.1965
4.0853,0.3218,3.6583,0.441
4.1665,0.3666,3.5816,0.5473
3.9703,0.2675,3.5886,0.4348
4.0215,0.4193,3.6229,0.4535
4.1461,0.4128,3.5257,0.402
3.9006,0.3902,3.6508,0.4947
3.9446,0.4447,3.5833,0.4109
4.2108,0.4381,3.6058,0.4847
3.2151,0.1092,2.9524,0.2415
3.3311,0.1194,3.0636,0.2569
3.3972,0.1154,3.1486,0.2394
3.4295,0.132,3.1799,0.2457
3.3698,0.1259,3.0949,0.2019
2.9846,0.1038,2.7826,0.1993
2.6057,0.0835,2.4229,0.1653
2.5948,0.0824,2.4393,0.1521
2.4575,0.0672,2.3426,0.1172
3.1828,0.1212,2.9746,0.2053
3.2419,0.1303,3.0169,0.2092
3.2742,0.1298,3.0041,0.2055
3.2732,0.1295,3.0029,0.2103
3.285,0.1284,3.0123,0.2246
3.0973,0.1116,2.9044,0.2087
3.2427,0.1148,2.9994,0.2125
