Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-0.002917069,-1.128361753,-2.36885214,0.0394136594
-0.471014251,-1.380882238,-2.849898445,-0.312483978
-0.057924629,-1.162276802,-2.440837671,-0.005803388
-1.263835375,-1.958674265,-3.590111329,-1.599471532
-0.37085883,-1.310085518,-2.767833845,-0.521474144
1.2843132309,0.396831372,-1.294037853,1.3720282844
1.3771016044,0.2313107145,-0.925014903,1.3574061377
1.7561180308,0.4445487229,-0.472914434,1.5874396444
1.4323736646,0.2476290923,-0.847773685,1.4159904918
1.4547222632,0.1945006896,-0.755198751,1.3125478449
1.7175735074,0.3327443403,-0.446093245,1.5794231471
-0.66696508,-1.426728429,-3.118166687,-0.491210587
-0.611439813,-1.267558921,-3.049395693,-0.318358329
-0.966274782,-1.54734437,-3.400392607,-0.873075649
-0.785449155,-1.355877379,-3.208365126,-0.473807634
-0.85199458,-1.56011584,-3.291007803,-0.71557048
-0.874613849,-1.462748723,-3.287301469,-0.588386144
-0.449338675,-1.103582802,-2.878763898,-0.443507442
-0.062885485,-1.01588781,-2.393146357,0.0575674728
-0.283784114,-1.165164769,-2.689683259,-0.219148827
-0.309684125,-1.110437086,-2.683609658,-0.148110783
0.2760820983,-0.673232144,-2.076578441,0.1936033327
0.4638115221,-0.692908724,-1.755068252,0.3957686862
0.3048602182,-0.742979103,-2.012948367,0.1970897015
0.2969419809,-0.708029629,-2.012325315,0.4026287837
2.1428425366,0.8697674076,-0.25369983,2.0126801401
1.8998186322,0.7783638594,-0.563498528,1.8753376409
1.9406741111,0.6225691507,-0.398288058,1.7856881637
1.9910172081,0.6900609706,-0.28906547,1.8669884366
0.247527063,-0.717715513,-2.116576744,0.1760015701
0.2896383246,-0.670228939,-2.034325354,0.3761396106
0.0920735814,-0.812624937,-2.260560417,0.0684256989
0.4172257856,-0.685250676,-1.836855431,0.4232388707
1.4089406028,0.3381267426,-0.973266671,1.3760178545
1.8692785029,0.4780275036,-0.220378185,1.6980417434
1.2456412395,0.2339340821,-1.146732188,1.2366559845
2.1565156182,0.4657393964,0.4126241458,1.8035946
0.8318542809,-0.115077091,-1.506364649,0.78191251
0.6896600413,-0.134475759,-1.723779201,0.7851230076
1.0481788605,-0.153066118,-1.112381974,0.8510118097
1.0369530116,-0.167838536,-1.071512155,0.9094437233
1.3992685405,0.4084538374,-1.032057624,1.380808368
1.5155633212,0.4454722965,-0.847423146,1.5172122819
0.2202496592,-0.864670913,-2.127797432,0.1468542984
-0.108721283,-0.911057545,-2.469812119,-0.064149752
1.377500801,0.2674582649,-0.974340987,1.2906299055
1.5596125854,0.3884903629,-0.657549131,1.4340840838
1.7133394062,0.6939178138,-0.858310886,1.6961679297
1.6369205225,0.4783230988,-0.622939046,1.5648443054
-0.308903484,-1.01631859,-2.75615385,-0.306827085
0.1155535043,-0.836682143,-2.25162366,0.3282463084
0.0749387313,-0.82284274,-2.273348489,-0.110849634
0.1923085269,-0.835832023,-2.099197991,0.2232948139
0.0665671859,-0.854295426,-2.281034668,-0.056186684
0.2586770234,-0.773076119,-2.003469491,0.247219074
1.4859305001,0.4087178253,-0.8858761,1.3920543919
0.7881968817,-0.063532296,-1.600657496,0.7929187922
-0.637999499,-1.390485998,-3.017794576,-0.809863383
-0.472513186,-1.308000649,-2.85844533,-0.354131115
1.0007957714,0.0969066891,-1.349784767,0.94939689
0.9890411942,0.0619906241,-1.344223331,0.94700871
0.755168742,-0.091861015,-1.645869067,0.7277723585
1.0142675574,0.0411731038,-1.272051942,0.9570547361
1.7630735016,0.8206995712,-0.776211746,1.7377267103
1.9661146914,0.6916014801,-0.279876046,1.7905598051
2.065689355,0.6477781241,-0.086146952,1.7796715793
2.0500947162,0.6733811136,-0.094810401,1.8280719017
1.3154048569,0.2647111645,-1.089479924,1.2642881179
1.5130187643,0.4470684281,-0.946531669,1.490425478
-0.454794603,-1.073285542,-2.881806202,-0.519120297
0.1724632833,-0.909802852,-2.089586048,0.169742167
0.8843991628,-0.075924407,-1.460981339,0.7911381635
0.6315514532,-0.219739623,-1.669698763,0.6303147728
0.548225674,-0.358492867,-1.750145877,0.3893660308
1.0446373265,-0.17516886,-1.041005578,0.8690116469
0.8306348954,-0.215690282,-1.428423671,0.6498296439
0.8725712708,-0.165223532,-1.38337614,0.7660606515
1.2833180781,0.1464830164,-0.926594255,1.0699693392
1.4057916425,0.2725749213,-0.837087592,1.2729924244
0.9438507012,0.0855087095,-1.50114473,0.8681205095
1.3974841537,0.2138648319,-0.782872377,1.2426014472
-0.077196364,-0.937251455,-2.442343987,-0.186465639
-0.106338861,-0.930291734,-2.447139867,-0.011161282
0.8790639795,-0.070012705,-1.455675232,0.7766435317
0.9493759737,-0.089655156,-1.266568252,0.8603874457
0.4552726677,-0.714470381,-1.831972416,0.3590369534
0.0231999166,-0.797094302,-2.315453285,0.0789771244
0.635823743,-0.114063113,-1.770006862,0.5684832531
0.8083463577,-0.068631467,-1.505638665,0.8508499521
0.1245476955,-1.077727388,-2.17756689,0.021097109
0.0368224057,-1.117738277,-2.275599027,0.0869738837
-0.185878977,-0.963951576,-2.559889547,-0.309369216
-0.388118632,-0.922735282,-2.800486966,-0.314659873
-0.192640239,-1.182578819,-2.564033816,-0.268973669
-0.159935677,-1.158167687,-2.505047576,-0.064911006
-0.812546167,-1.441870542,-3.202575682,-1.016416197
-0.127841559,-1.087191782,-2.484855211,0.0483904597
-0.521733622,-1.332911694,-2.933126257,-0.628476134
-0.3033966,-1.178127697,-2.699291911,-0.106494433
-0.175748415,-1.189862332,-2.531385034,-0.358053094
-0.15529041,-1.185770842,-2.475090293,-0.099089786
-0.61880291,-1.402597961,-3.036096698,-0.858385483
0.0677600209,-1.116492284,-2.220199132,0.1223823222
-0.232776893,-1.239981827,-2.611419348,-0.351491
-0.025898817,-1.159254179,-2.354072069,0.0219426015
-0.38040929,-1.364952134,-2.749050626,-0.521586501
-0.068199655,-1.212733572,-2.37245659,-0.006598176
-0.557841978,-1.476828585,-2.927439373,-0.86773084
-0.437833457,-1.356355264,-2.797063023,-0.444878258
-0.14015508,-1.233696607,-2.488118458,-0.251259129
0.050422575,-1.130197465,-2.24171171,0.1225752219
-0.035581523,-0.850894838,-2.376366997,-0.157579267
0.3687592756,-0.63161805,-1.916227654,0.357694068
-0.392039242,-1.370169326,-2.791825909,-0.473591663
-0.252020799,-1.292557003,-2.625190107,-0.164129571
-0.326530504,-1.31843293,-2.716294082,-0.395053532
-0.224925711,-1.298861364,-2.57262815,-0.134986367
-0.824506815,-1.291696689,-3.309081189,-0.671198732
-0.324307837,-1.077424472,-2.796138688,0.0566123805
0.1698046883,-0.681616576,-2.142512477,0.0063363487
-0.066585436,-0.848438784,-2.370524318,-0.129730215
0.5709442793,-0.290379272,-1.723779201,0.40855806
0.4894184003,-0.346520095,-1.791818979,0.4676410239
0.3835276257,-0.645290678,-1.973583115,0.442693928
-0.093667734,-0.843110527,-2.52334033,0.1357352577
1.3814713696,0.172908144,-0.932836758,1.3089304492
1.427708506,0.2104190242,-0.899423875,1.3445078993
1.2874050338,-0.005658659,-0.895006204,1.2139430686
-0.811483447,-1.338986911,-3.318832343,-0.56391287
-0.540907525,-1.281950681,-3.003072994,-0.204153846
-0.712680819,-1.322359317,-3.208330289,-0.413114026
-0.487052722,-1.259119192,-2.964243828,-0.116416989
-0.931618437,-1.410162004,-3.399131807,-0.913233737
-0.438270515,-1.246674503,-2.909087997,-0.086752289
-1.239919995,-1.645640237,-3.671608367,-1.343963569
-0.483841891,-1.269331959,-2.933358812,-0.151395258
-0.789420316,-1.394908777,-3.265572676,-0.693652811
-0.531875917,-1.315361028,-2.990766084,-0.281425369
-0.552530313,-1.313894452,-3.025691429,-0.464875177
-0.588591562,-1.348619608,-3.046385063,-0.208640627
0.2612029767,-0.633444087,-2.067008853,0.2461300721
0.1861531784,-0.721856611,-2.141215435,0.2432588909
0.3009042882,-0.403890219,-2.069783224,0.2625773572
0.5135487216,-0.319010647,-1.822015909,0.5633015034
1.3905783307,0.3974317704,-0.91325756,1.2977911326
1.3432695656,0.3716463225,-1.105568205,1.3301417511
1.3581894058,0.3868433439,-1.089546069,1.3462168191
0.3978513656,-0.397711471,-1.917287714,0.3155269615
0.6486214492,-0.360334746,-1.547410845,0.5658530278
1.1348665445,0.3224870406,-1.41704561,1.1378034974
1.0728920485,0.3092664324,-1.488646779,1.1405022502
-0.031939347,-1.016828072,-2.365036472,-0.112834927
-0.048273989,-1.023648536,-2.346337949,-0.018077419
-0.800524092,-1.362394783,-3.258652609,-0.791381692
-0.274817935,-1.220169139,-2.703462562,0.0377484014
1.5996002514,0.5794079824,-0.968918396,1.6071504674
1.8236204527,0.6645257016,-0.426467169,1.6594135326
1.338494497,0.5602758376,-1.371031013,1.4095103096
1.6140734534,0.6280264094,-0.827187418,1.5589742974
1.1589688163,0.4359336272,-1.551732609,1.2542591973
1.5341018544,0.6045736007,-0.929689332,1.5088696462
1.5054162332,0.435155186,-0.78024666,1.3433804572
1.235303042,0.3073319267,-1.114671709,1.1934022784
1.1614712671,0.2988483013,-1.323715188,1.1390311268
1.2453819773,0.4045697797,-1.229379497,1.2675661741
-1.403293511,-1.78124074,-3.80246946,-1.67641642
-0.57406516,-1.351119498,-3.002552791,-0.31598604
-0.664595895,-1.386812958,-3.10868968,-0.631160091
-0.305990194,-1.196445091,-2.728734503,-0.039013796
-0.815376857,-1.458288825,-3.259477489,-0.916948506
-0.835332482,-1.453941736,-3.282733836,-0.544229351
-1.012851606,-1.572187083,-3.458913079,-1.150458604
-0.499121095,-1.30391476,-2.946428029,-0.310029287
-1.409431149,-1.758223211,-3.793792811,-1.740145735
-0.442877524,-1.269864914,-2.875838292,-0.1060204
1.5265932966,0.5816192192,-1.107128744,1.509109944
1.7222699782,0.6641017184,-0.648662977,1.6212402939
0.3365623228,-0.470483325,-1.943374443,0.1005670785
0.5622822551,-0.407511406,-1.624470883,0.4737756593
0.7288978235,0.0510540393,-1.724508548,0.7759483742
0.8322531746,0.0486855718,-1.528535292,0.8579468951
0.8561194267,0.0499367962,-1.578255346,0.8982142923
0.7438451215,0.013580698,-1.695546609,0.8578825072
0.2927916103,-0.169281548,-2.208454381,0.3591916984
0.8175420343,0.0842637128,-1.573342281,0.9174606848
0.2835504042,-0.632679043,-2.06979785,0.3095968602
0.1901888305,-0.564451576,-2.186622307,0.3922219409
-0.192780037,-1.026748445,-2.63976571,-0.018296611
0.1799428098,-0.906808236,-2.159590694,0.3910205424
-1.354248735,-1.669462287,-3.750979962,-1.556858273
-1.144650866,-1.52655052,-3.581305066,-1.065024928
-1.409812957,-1.711224153,-3.823778602,-1.229457924
-1.137754083,-1.631915377,-3.601083948,-1.370173817
-1.097651752,-1.552420479,-3.555346157,-1.385111649
-1.508768237,-1.75438331,-3.913610698,-1.895140808
-0.281575594,-1.043877654,-2.606536437,-0.545829329
-0.246508769,-1.023093733,-2.565849098,-0.467881606
-0.468930186,-1.096224066,-2.824312623,-0.701734937
-0.427225729,-1.025196543,-2.789913254,-0.881200089
-0.340748333,-1.040935196,-2.686988577,-0.884986593
-0.025409541,-0.926722304,-2.338324153,-0.435314241
-1.893299105,-1.679168282,-4.328458512,-1.829395864
-1.933832987,-1.628050785,-4.388713941,-1.771572807
-1.869433271,-1.720634097,-4.308838514,-1.808304463
-1.941996744,-1.768269605,-4.361596395,-2.226025446
-2.045870554,-1.753459998,-4.426206778,-2.361070692
-1.837855528,-1.629980064,-4.288353303,-2.100176254
0.6730211037,0.029731632,-1.79382515,0.6035270087
0.4065460468,-0.016355299,-2.146804478,0.425956896
0.5008859262,-0.088047483,-1.937725156,0.5032962952
0.9912559748,0.0162593488,-1.229459771,0.7201713934
0.3927133136,-0.099960844,-2.064877207,0.4066840661
0.7045567901,0.4109212866,-2.301823063,1.0341384244
0.7052671752,0.3824584427,-2.206327724,1.0793936843
-0.895336605,-1.46144784,-3.347083938,-1.01610071
-1.467522261,-1.815606714,-3.874314418,-1.841450872
-1.520501087,-1.786787275,-3.944278875,-1.701527747
-1.459990542,-1.811818687,-3.843196637,-1.471260067
-1.550798635,-1.841590423,-3.93913082,-1.445472351
0.8327437507,0.4342889932,-2.091592418,1.1072399773
-1.32565756,-1.648622297,-3.736123765,-1.033856279
-0.085123001,-0.933367678,-2.419746342,-0.458884792
-0.941222239,-1.32787323,-3.298445667,-1.745548097
-0.806490037,-1.185667628,-3.190442469,-1.443783359
-0.590724199,-1.148475024,-2.929096734,-0.92201494
-0.753570012,-1.192153069,-3.103752436,-1.070054105
-0.558139338,-1.136166226,-2.884175235,-0.735727954
-1.965312616,-1.721633301,-4.395374863,-2.00005163
-2.039302117,-1.716406126,-4.460676872,-2.118550629
-2.415145207,-1.987360463,-4.709879648,-2.336159687
-2.298208417,-1.840523242,-4.607537192,-1.99246294
-2.354663736,-2.048998935,-4.629517304,-2.25454646
-2.297578116,-1.881824841,-4.604181274,-2.17394123
0.499060374,0.2325192267,-2.386527209,0.788873712
0.4313821586,0.2121877868,-2.456726232,0.7914806863
0.4884926952,0.1767182308,-2.277611145,0.8018446691
0.5376777304,0.4233936395,-2.534327693,0.9893198052
0.7462364694,0.3819094218,-2.189366593,1.1185630345
0.7081639588,0.4149957291,-2.310082385,1.0549392029
0.5894124797,0.3567671909,-2.366221399,1.0153205246
0.2497239434,0.3025436964,-2.907584995,0.8057386429
-0.123641045,0.1935550679,-3.288254324,0.6550720265
1.0594520005,0.4350729575,-1.742753298,1.1891559158
0.29049892,0.1493556922,-2.596231231,0.6689118411
0.8924848143,0.298384494,-1.842835366,1.0756446805
1.1026669209,0.4521015306,-1.644187482,1.1871199561
0.9867382439,0.3463138945,-1.695113442,1.136205507
1.0563462247,0.4221433249,-1.718467625,1.1862059897
0.7164319041,0.3102654337,-2.104844788,1.0019954821
0.3989217326,0.1674641011,-2.457095573,0.7304633227
0.8899699213,0.2783036273,-1.768428637,1.0580475264
-0.07043453,0.0511238171,-2.978116524,0.3319586759
-0.387715625,0.002121153,-3.322577807,0.2487075596
-0.115070671,0.087586511,-3.084129683,0.3949205903
0.3918422961,0.1213372988,-2.354724738,0.681392706
-0.256684732,0.0138009027,-3.191725818,0.1688801262
0.2822077278,0.0928478318,-2.502768155,0.6064328945
-0.019059341,0.1084804162,-2.959127057,0.4672681351
-0.036171206,0.1171656608,-2.987818887,0.5319718233
0.3743726685,0.1079990145,-2.391498623,0.5814949613
0.7775189949,0.2102236886,-1.844185133,0.8896107632
0.4827014443,-0.221898405,-1.893326631,0.4605797649
0.5626845462,-0.158463973,-1.810357439,0.6769687999
0.660686909,-0.179146633,-1.633101948,0.5562953649
0.6485800839,-0.290631098,-1.592801786,0.6271935627
0.2459506267,-0.161762547,-2.286384055,0.3908700484
0.4841858133,-0.166157105,-1.916399196,0.614088686
0.167856161,-0.583008228,-2.16080277,0.1726308246
0.4820649514,-0.54596931,-1.720990036,0.4112156715
0.9151755918,0.3484765811,-1.82539005,1.0640256144
1.5998078649,0.5777098786,-0.746664185,1.5151841054
-0.862575776,-1.356286986,-3.285749067,-0.8529487
-0.269026837,-1.143685591,-2.656737343,-0.074932985
1.5821894313,0.5847386443,-0.932640569,1.5145868303
1.4813541968,0.6455347071,-1.16002337,1.5893468031
0.4929154432,-0.359636434,-1.803805537,0.4007937218
0.4134285609,-0.469476604,-1.856728709,0.4164131096
1.3168278036,0.5068543444,-1.303486912,1.3450510809
1.3579172467,0.5576178346,-1.180817825,1.4356145329
-0.620630465,-1.287474677,-3.065676256,-0.528901073
-0.562124347,-1.250794524,-2.987483618,-0.267517373
1.2196483317,0.2706994055,-1.109973398,1.0818855223
1.3577374635,0.3623117408,-0.942963069,1.2878068533
1.0548058896,0.4682491076,-1.553508459,1.2376157781
1.0284305692,0.2315377824,-1.377459364,1.0913570332
0.5095828121,-0.008024019,-2.00487455,0.586588282
0.7712707992,0.0394504094,-1.595539876,0.8042166061
0.8277866975,-0.06573142,-1.439991272,0.6804790375
0.8552535894,-0.091436313,-1.318718913,0.724672937
0.7011949825,-0.269960482,-1.47610938,0.4160217898
0.9332406935,-0.16392492,-1.152386789,0.7178949475
2.134614769,0.821974751,-0.007764611,1.8312042242
1.7787994113,0.6261372336,-0.505133236,1.6046347713
-0.535979922,-1.491414502,-2.841575384,-0.990727906
-0.463442826,-1.309073729,-2.785085926,-0.561016103
1.581890047,0.4753770069,-0.690885526,1.3772857753
1.3792997491,0.3387526815,-0.894316021,1.2339055276
-0.896854327,-1.620817862,-3.230674698,-1.500791913
-0.505653237,-1.339983287,-2.852042048,-0.561363481
-1.113726257,-1.464786829,-3.591138522,-1.075585482
-1.418916066,-1.633641066,-3.86689111,-1.543848716
-1.384593146,-1.57053107,-3.847537186,-1.340679385
-1.864467759,-2.013817411,-4.182317197,-2.28135675
-1.957691037,-1.980203409,-4.285658952,-2.275558526
-1.825006913,-1.917805315,-4.165805128,-2.188673113
-0.297319032,-1.039225197,-2.661611111,-0.655562025
-0.731961056,-1.220606253,-3.093191169,-1.327214876
-0.663496476,-1.185461098,-3.035202161,-0.929793869
-0.981558258,-1.311098993,-3.327285493,-1.958401694
-0.748168365,-1.255463083,-3.106006887,-1.452798471
-0.914315171,-1.304667082,-3.268648988,-1.825948665
-1.467600537,-1.416236678,-3.994525459,-1.403454909
-2.084598035,-1.626234482,-4.512262772,-2.153336831
-1.875585681,-1.497935135,-4.365256516,-1.896088459
-1.786815144,-1.567232756,-4.238368175,-1.965872366
-2.031964393,-1.60269579,-4.439718123,-2.053977909
-2.565871273,-1.917978596,-4.795896631,-2.616251909
-1.622591624,-1.813855508,-4.009353079,-2.073377066
-1.689903722,-1.795204053,-4.058461835,-2.187290729
-1.298853762,-1.559351394,-3.735662448,-1.629709106
-1.404264605,-1.670609602,-3.849404483,-1.780815478
-1.37222976,-1.642672698,-3.820279264,-1.524951131
-1.549363727,-1.690574349,-3.988352765,-1.721034647
-0.076363939,-0.966837879,-2.402337854,-0.452286064
-0.616410466,-1.172444703,-2.982915469,-1.181281787
-0.60380885,-1.173253228,-2.970784088,-1.287723316
-0.614628198,-1.124473129,-3.005943741,-1.196769123
-0.602242113,-1.125314388,-2.988672313,-1.233487677
-0.580895312,-1.168768778,-2.951168157,-1.137815047
-1.807441124,-1.54799991,-4.269956009,-2.00374773
-2.209784465,-1.701596138,-4.572623918,-2.350253792
-2.418509151,-1.842354086,-4.71535856,-2.40524068
-2.192742884,-1.728042279,-4.57703612,-2.286808282
-2.324237774,-1.849579155,-4.649924938,-2.33921217
-2.236198078,-1.763694461,-4.599025493,-2.310421319
-1.103340525,-1.46822645,-3.582721722,-0.947130142
-1.73426339,-1.856422834,-4.146109182,-1.596586481
-1.14153382,-1.438264211,-3.644116208,-0.850237114
-1.544539946,-1.730701044,-3.964363091,-1.393067856
-1.319964011,-1.623998222,-3.770714667,-1.18454233
-1.475096757,-1.655862652,-3.935728527,-1.191250093
-0.180408808,-0.99449623,-2.532287817,-0.338571235
-0.418436197,-1.077727388,-2.786203217,-0.628719873
-0.511672797,-1.132322553,-2.872798969,-0.789190299
-0.632427698,-1.166113725,-3.0153046,-1.019258559
-0.682350622,-1.184069804,-3.059555247,-0.928295203
-0.853486491,-1.274563019,-3.222193673,-1.152150402
-1.678890167,-1.465113525,-4.19611878,-1.510671782
-1.966317487,-1.563471517,-4.405982872,-1.800238727
-2.098680147,-1.57934992,-4.50902385,-1.819815537
-2.073245639,-1.674295731,-4.48335536,-1.859780396
-2.398935186,-1.878569818,-4.700266916,-2.192470898
-2.038513226,-1.698100019,-4.451012116,-1.864545054
-1.27233996,-1.557349407,-3.747454179,-1.110433953
-1.697445497,-1.818243023,-4.082619358,-1.611404513
-1.428745445,-1.60464826,-3.894666848,-1.04151931
-1.592964426,-1.715044584,-4.029139725,-1.626431974
-1.708133646,-1.831601666,-4.140989199,-1.62161404
-1.49353342,-1.670265229,-3.947446648,-1.401969416
-0.451936282,-1.08622559,-2.823628151,-0.644291511
-0.920455254,-1.239305228,-3.293674641,-1.143705867
-0.344445934,-1.0628048,-2.696098335,-0.549838578
-0.754374416,-1.174113684,-3.151545593,-1.094905806
-0.793353278,-1.200820589,-3.199657315,-0.910712514
-0.868173745,-1.239248977,-3.280654153,-1.225084811
-1.884877773,-1.615659226,-4.318203849,-1.799853932
-1.827449147,-1.54725078,-4.317271055,-1.482220294
-2.235610222,-1.749519177,-4.624331627,-1.911224491
-2.224018805,-1.686080237,-4.616784495,-2.052522652
-1.925436906,-1.532092823,-4.429141747,-1.483165837
-2.106574731,-1.696659311,-4.52858348,-1.925561533
0.589556142,-0.343597712,-1.690558424,0.5227207531
0.3764036466,-0.487585525,-1.915510772,0.2234705882
1.0896515613,0.3538305049,-1.649095209,1.3599467965
1.848835447,0.6093085479,-0.586432046,1.7185163653
0.1468600304,-0.24240265,-2.502365289,0.5166415154
0.2203284428,-0.598181013,-2.203548169,0.2880280163
0.7149847766,0.080516417,-1.866668365,0.9148763199
1.1524621132,0.1574859711,-1.21087601,1.0270839622
0.1377843233,-0.629416763,-2.19364062,0.096822711
0.6210964953,-0.462162739,-1.578973495,0.365469612
1.6790830454,1.2681579581,-1.843958124,1.9932010095
1.9692257142,0.927589406,-0.592332746,1.8537404971
-0.869460709,-1.416764562,-3.353509265,-0.67889543
-0.70828556,-1.351051806,-3.198337382,-0.344479434
-0.906261441,-1.518643469,-3.373457445,-0.848242652
-1.13000811,-1.521148073,-3.604678066,-0.717000692
-1.063939932,-1.522943528,-3.520903652,-0.966181299
-1.074243545,-1.477995933,-3.576422856,-0.580960232
-0.778529106,-1.427419049,-3.240393109,-0.604682531
-0.884367496,-1.475247841,-3.364377694,-0.540693157
-0.975584188,-1.51251521,-3.43652314,-0.81347631
-0.896312123,-1.42123185,-3.401653703,-0.543315637
-1.124613951,-1.536306179,-3.593921919,-0.91442146
-1.040618793,-1.443366276,-3.548598908,-0.595973739
-0.883720015,-1.473671216,-3.379322008,-0.638875948
-0.893247303,-1.3817361,-3.414840759,-0.485855043
-0.956223103,-1.462016648,-3.457492551,-0.758855437
-0.953478821,-1.407110163,-3.466184473,-0.505973947
-1.228438732,-1.525466187,-3.72708106,-1.040239589
-0.872204878,-1.375502203,-3.400266342,-0.475320808
-1.046539661,-1.474915631,-3.512838872,-1.089483237
-1.201528849,-1.54997109,-3.679544799,-0.894053215
-0.961211952,-1.489029847,-3.45341585,-0.872786304
-1.142252913,-1.539994077,-3.62435954,-0.777196898
-1.147462619,-1.581525388,-3.633220829,-1.022421519
-1.123815732,-1.495954372,-3.623757679,-0.726267245
-1.058937243,-1.530543183,-3.564220103,-0.874668227
-1.076092031,-1.470530357,-3.58397112,-0.627014642
-1.15834663,-1.622087962,-3.642003005,-0.993217666
-1.145319378,-1.45434288,-3.67542339,-0.622396467
-1.310816365,-1.673602957,-3.773618013,-1.197632256
-1.1148772,-1.45554815,-3.628026004,-0.633482658
-1.088874789,-1.496384365,-3.585370269,-0.991816766
-0.977568333,-1.389042893,-3.497406716,-0.503206506
-1.174841721,-1.517484127,-3.662566624,-1.12508082
-0.867239986,-1.304729896,-3.419032906,-0.346520106
-1.151171296,-1.608158194,-3.643625388,-1.040239589
-1.073544072,-1.432817366,-3.587422979,-0.627501627
-1.41321316,-1.84342453,-3.791169047,-1.557432949
-1.23813853,-1.569267842,-3.732512242,-0.91739505
-1.292913318,-1.75306481,-3.733011729,-1.419462878
-1.392314058,-1.66637553,-3.846220897,-1.095234885
-1.423864062,-1.786926576,-3.872970698,-1.484869046
-1.071114535,-1.456191934,-3.572978753,-0.64231994
-1.082383478,-1.546222101,-3.562028205,-1.053074063
-1.462134662,-1.645640237,-3.934828011,-1.031467756
-0.919923481,-1.435923917,-3.434329245,-0.781546899
-1.144462114,-1.490135849,-3.668933989,-0.722866685
-1.027366284,-1.515171959,-3.531620693,-0.920672293
-0.833776658,-1.369750251,-3.36802954,-0.418471348
-1.225638425,-1.594644292,-3.728078549,-1.127420926
-1.215599969,-1.536306179,-3.733510808,-0.8084763
-1.333694696,-1.662171015,-3.80698911,-1.310919803
-1.216499238,-1.54725078,-3.727925323,-0.861398714
1.8264718469,0.9409911369,-1.921188059,2.0026569335
1.9910124166,0.9222415249,-0.857063373,1.973248126
0.3816588708,-0.101816027,-2.353495426,0.8494896662
0.6222826107,-0.062543999,-2.042807238,0.8474457142
1.0998835241,0.5643450045,-2.075569796,1.6252659101
1.084771947,0.4126286452,-1.702760838,1.2874453346
0.3997444729,-0.029311175,-2.358291597,0.873455574
0.56223125,-0.058108941,-2.213945076,0.9684805094
0.6989458167,-0.035279343,-1.724999269,0.7670783053
0.7455692624,-0.02836878,-1.711898599,0.7485382626
0.1346091912,-0.820179731,-2.210135429,0.2182457364
0.2906228793,-0.749737155,-2.011077971,0.2604291397
1.1117778859,0.6044921852,-2.080322086,1.4774840133
1.3203946091,0.5957129522,-1.555794886,1.4079217457
-0.400671929,-0.721441227,-2.865068842,-0.216012299
-0.178546017,-0.751143582,-2.565364079,-0.26379418
0.5293486765,0.1086169007,-2.08517915,0.7264243891
0.6856511431,0.0800988573,-1.809423274,0.7134378453
1.2834264053,0.4647982858,-1.245008909,1.3061358961
1.3961862114,0.4632557803,-1.052541095,1.290523894
-0.899613735,-0.645204048,-3.48893808,-0.52450726
-2.057469468,-1.878732127,-4.404124814,-1.851003633
-2.300977123,-2.023040236,-4.563812749,-2.14754314
-2.39454332,-2.094467128,-4.643220488,-2.126361254
-0.993647724,-1.188149893,-3.399852351,-1.045042307
-0.973953047,-1.188149893,-3.379770364,-1.030036813
-1.105650127,-1.214624593,-3.513170069,-1.141011211
-2.310266148,-1.604339579,-4.714242875,-1.778505297
-2.975732953,-1.929528799,-5.125979293,-2.367403547
-3.399001401,-2.149260133,-5.384040627,-2.56006228
-1.141379581,-1.488604922,-3.656018244,-1.16283762
-1.331160679,-1.527999286,-3.836271094,-1.350908029
-1.293750159,-1.552420479,-3.76961228,-1.329394558
-0.318448141,-1.055539662,-2.687562547,-0.695572698
-0.313469852,-1.059896795,-2.685920598,-0.712584606
-0.44222043,-1.131944143,-2.813388777,-0.953963382
-1.806812556,-1.504797195,-4.302670226,-1.849666914
-1.89823055,-1.52655052,-4.357413656,-1.970720645
-1.762700449,-1.447637843,-4.26967647,-1.694187206
-0.89722596,-1.348417388,-3.408072004,-0.682442914
-1.241487698,-1.528452831,-3.716791593,-1.142358107
-1.402132243,-1.58980425,-3.86273038,-1.319599249
-0.213189607,-1.007257521,-2.563627254,-0.475104574
-0.769612228,-1.233752349,-3.149014569,-1.257629148
-0.783568979,-1.232636648,-3.161801077,-1.219499243
-1.486827384,-1.369680451,-4.042703881,-1.449791199
-2.121063256,-1.646742862,-4.529493366,-2.214441614
-1.924872274,-1.604031056,-4.362429121,-2.075003043
2.0447775582,0.9191529362,-0.485673916,1.9285051728
2.0447775582,0.9191529362,-0.485673916,1.9285051728
2.0394864564,0.8402582665,-0.407846515,1.8649847574
2.0394864564,0.8402582665,-0.407846515,1.8649847574
2.4941397404,1.3922687614,-0.210993944,2.3634157651
2.4941397404,1.3922687614,-0.210993944,2.3634157651
2.769310933,1.4037919788,0.3558197123,2.4394868566
2.769310933,1.4037919788,0.3558197123,2.4394868566
2.0675640415,1.0008859513,-0.784127711,2.039543951
2.0675640415,1.0008859513,-0.784127711,2.039543951
2.5947284252,1.2096091893,0.2343086318,2.2878591286
2.5947284252,1.2096091893,0.2343086318,2.2878591286
-0.246377789,-0.86313876,-2.640319647,-0.283267768
-0.246377789,-0.86313876,-2.640319647,-0.283267768
0.0887660849,-0.775519529,-2.239918802,-0.018661954
0.0887660849,-0.775519529,-2.239918802,-0.018661954
-0.045521966,-0.822039812,-2.404400591,-0.03174481
